sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
31,0.5167,0.0,0.0238,4.2871,-0.0238,0.134851,0.990866,0
32,0.5333,0.0,0.0205,4.2666,-0.0205,0.139173,0.990268,0
33,0.55,0.0,0.0243,4.2423,-0.0243,0.143493,0.989651,0
34,0.5667,0.0,0.0203,4.222,-0.0203,0.147809,0.989016,0
35,0.5833,0.0,0.022,4.2,-0.022,0.152123,0.988362,0
36,0.6,0.0,0.0224,4.1776,-0.0224,0.156434,0.987688,0
37,0.6167,0.0,0.0213,4.1563,-0.0213,0.160743,0.986996,0
38,0.6333,0.0,0.0159,4.1404,-0.0159,0.165048,0.986286,0
39,0.65,0.0,0.0208,4.1196,-0.0208,0.16935,0.985556,0
40,0.6667,0.0,0.021,4.0986,-0.021,0.173648,0.984808,0
41,0.6833,0.0,0.0197,4.0789,-0.0197,0.177944,0.984041,0
42,0.7,0.0,0.023,4.0559,-0.023,0.182236,0.983255,0
43,0.7167,0.0,0.0221,4.0338,-0.0221,0.186524,0.98245,0
44,0.7333,0.0,0.0222,4.0116,-0.0222,0.190809,0.981627,0
45,0.75,0.0,0.0205,3.9911,-0.0205,0.19509,0.980785,0
46,0.7667,0.0,0.0201,3.971,-0.0201,0.199368,0.979925,0
47,0.7833,0.0,0.0215,3.9495,-0.0215,0.203642,0.979045,0
48,0.8,0.0,0.0243,3.9252,-0.0243,0.207912,0.978148,0
49,0.8167,0.0,0.0208,3.9044,-0.0208,0.212178,0.977231,0
50,0.8333,0.0,0.0241,3.8803,-0.0241,0.21644,0.976296,0
51,0.85,0.0,0.0229,3.8574,-0.0229,0.220697,0.975342,0
52,0.8667,0.0,0.0223,3.8351,-0.0223,0.224951,0.97437,0
53,0.8833,0.0,0.0254,3.8097,-0.0254,0.2292,0.973379,0
54,0.9,0.0,0.0166,3.7931,-0.0166,0.233445,0.97237,0
55,0.9167,0.0,0.0223,3.7708,-0.0223,0.237686,0.971342,0
56,0.9333,0.0,0.022,3.7488,-0.022,0.241922,0.970296,0
57,0.95,0.0,0.0202,3.7286,-0.0202,0.246153,0.969231,0
58,0.9667,0.0,0.0227,3.7059,-0.0227,0.25038,0.968148,0
59,0.9833,0.0,0.0218,3.6841,-0.0218,0.254602,0.967046,0
60,1.0,0.0,0.0196,3.6645,-0.0196,0.258819,0.965926,0
61,1.0167,0.0,0.0216,3.6429,-0.0216,0.263031,0.964787,0
62,1.0333,0.0,0.0194,3.6235,-0.0194,0.267238,0.96363,0
63,1.05,0.0,0.0191,3.6044,-0.0191,0.27144,0.962455,0
64,1.0667,0.0,0.0214,3.583,-0.0214,0.275637,0.961262,0
65,1.0833,0.0,0.0207,3.5623,-0.0207,0.279829,0.96005,0
66,1.1,0.0,0.0211,3.5412,-0.0211,0.284015,0.95882,0
67,1.1167,0.0,0.0237,3.5175,-0.0237,0.288196,0.957571,0
68,1.1333,0.0,0.0201,3.4974,-0.0201,0.292372,0.956305,0
69,1.15,0.0,0.0233,3.4741,-0.0233,0.296542,0.95502,0
70,1.1667,0.0,0.0221,3.452,-0.0221,0.300706,0.953717,0
71,1.1833,0.0,0.0206,3.4314,-0.0206,0.304864,0.952396,0
72,1.2,0.0,0.0174,3.414,-0.0174,0.309017,0.951057,0
73,1.2167,0.0,0.0223,3.3917,-0.0223,0.313164,0.949699,0
74,1.2333,0.0,0.0174,3.3743,-0.0174,0.317305,0.948324,0
75,1.25,0.0,0.0229,3.3514,-0.0229,0.321439,0.94693,0
76,1.2667,0.0,0.0237,3.3277,-0.0237,0.325568,0.945519,0
77,1.2833,0.0,0.0239,3.3038,-0.0239,0.329691,0.944089,0
78,1.3,0.0,0.0191,3.2847,-0.0191,0.333807,0.942641,0
79,1.3167,0.0,0.022,3.2627,-0.022,0.337917,0.941176,0
80,1.3333,0.0,0.0221,3.2406,-0.0221,0.34202,0.939693,0
81,1.35,0.0,0.0157,3.2249,-0.0157,0.346117,0.938191,0
82,1.3667,0.0,0.0222,3.2027,-0.0222,0.350207,0.936672,0
83,1.3833,0.0,0.0214,3.1813,-0.0214,0.354291,0.935135,0
84,1.4,0.0,0.0225,3.1588,-0.0225,0.358368,0.93358,0
85,1.4167,0.0,0.0233,3.1355,-0.0233,0.362438,0.932008,0
86,1.4333,0.0,0.022,3.1135,-0.022,0.366501,0.930418,0
87,1.45,0.0,0.0226,3.0909,-0.0226,0.370557,0.92881,0
88,1.4667,0.0,0.0222,3.0687,-0.0222,0.374607,0.927184,0
89,1.4833,0.0,0.0224,3.0463,-0.0224,0.378649,0.925541,0
90,1.5,0.0,0.0232,3.0231,-0.0232,0.382683,0.92388,0
91,1.5167,0.0,0.0233,2.9998,-0.0233,0.386711,0.922201,0
92,1.5333,0.0,0.02,2.9798,-0.02,0.390731,0.920505,0
93,1.55,0.0,0.0217,2.9581,-0.0217,0.394744,0.918791,0
94,1.5667,0.0,0.0211,2.937,-0.0211,0.398749,0.91706,0
95,1.5833,0.0,0.0229,2.9141,-0.0229,0.402747,0.915311,0
96,1.6,0.0,0.0241,2.89,-0.0241,0.406737,0.913545,0
97,1.6167,0.0,0.0222,2.8678,-0.0222,0.410719,0.911762,0
98,1.6333,0.0,0.0203,2.8475,-0.0203,0.414693,0.909961,0
99,1.65,0.0,0.018,2.8295,-0.018,0.41866,0.908143,0
100,1.6667,0.0,0.0218,2.8077,-0.0218,0.422618,0.906308,0
101,1.6833,0.0,0.0224,2.7853,-0.0224,0.426569,0.904455,0
102,1.7,0.0,0.0193,2.766,-0.0193,0.430511,0.902585,0
103,1.7167,0.0,0.0187,2.7473,-0.0187,0.434445,0.900698,0
104,1.7333,0.0,0.0191,2.7282,-0.0191,0.438371,0.898794,0
105,1.75,0.0,0.0227,2.7055,-0.0227,0.442289,0.896873,0
106,1.7667,0.0,0.0204,2.6851,-0.0204,0.446198,0.894934,0
107,1.7833,0.0,0.0227,2.6624,-0.0227,0.450098,0.892979,0
108,1.8,0.0,0.0227,2.6397,-0.0227,0.45399,0.891007,0
109,1.8167,0.0,0.0211,2.6186,-0.0211,0.457874,0.889017,0
110,1.8333,0.0,0.0223,2.5963,-0.0223,0.461749,0.887011,0
111,1.85,0.0,0.0205,2.5758,-0.0205,0.465615,0.884988,0
112,1.8667,0.0,0.0207,2.5551,-0.0207,0.469472,0.882948,0
113,1.8833,0.0,0.0166,2.5385,-0.0166,0.47332,0.880891,0
114,1.9,0.0,0.0185,2.52,-0.0185,0.477159,0.878817,0
115,1.9167,0.0,0.0227,2.4973,-0.0227,0.480989,0.876727,0
116,1.9333,0.0,0.0205,2.4768,-0.0205,0.48481,0.87462,0
117,1.95,0.0,0.0207,2.4561,-0.0207,0.488621,0.872496,0
118,1.9667,0.0,0.0254,2.4307,-0.0254,0.492424,0.870356,0
119,1.9833,0.0,0.0213,2.4094,-0.0213,0.496217,0.868199,0
120,2.0,0.0,0.0219,2.3875,-0.0219,0.5,0.866025,0
121,2.0167,0.0,0.0213,2.3662,-0.0213,0.503774,0.863836,0
122,2.0333,0.0,0.0238,2.3424,-0.0238,0.507538,0.861629,0
123,2.05,0.0,0.0225,2.3199,-0.0225,0.511293,0.859406,0
124,2.0667,0.0,0.0228,2.2971,-0.0228,0.515038,0.857167,0
125,2.0833,0.0,0.0218,2.2753,-0.0218,0.518773,0.854912,0
126,2.1,0.0,0.0213,2.254,-0.0213,0.522499,0.85264,0
127,2.1167,0.0,0.0213,2.2327,-0.0213,0.526214,0.850352,0
128,2.1333,0.0,0.0191,2.2136,-0.0191,0.529919,0.848048,0
129,2.15,0.0,0.0232,2.1904,-0.0232,0.533615,0.845728,0
130,2.1667,0.0,0.0258,2.1646,-0.0258,0.5373,0.843391,0
131,2.1833,0.0,0.0217,2.1429,-0.0217,0.540974,0.841039,0
132,2.2,0.0,0.0213,2.1216,-0.0213,0.544639,0.838671,0
133,2.2167,0.0,0.0173,2.1043,-0.0173,0.548293,0.836286,0
134,2.2333,0.0,0.0216,2.0827,-0.0216,0.551937,0.833886,0
135,2.25,0.0,0.0218,2.0609,-0.0218,0.55557,0.83147,0
136,2.2667,0.0,0.0243,2.0366,-0.0243,0.559193,0.829038,0
137,2.2833,0.0,0.0173,2.0193,-0.0173,0.562805,0.82659,0
138,2.3,0.0,0.0226,1.9967,-0.0226,0.566406,0.824126,0
139,2.3167,0.0,0.0207,1.976,-0.0207,0.569997,0.821647,0
140,2.3333,0.0,0.0204,1.9556,-0.0204,0.573576,0.819152,0
141,2.35,0.0,0.0203,1.9353,-0.0203,0.577145,0.816642,0
142,2.3667,0.0,0.0195,1.9158,-0.0195,0.580703,0.814116,0
143,2.3833,0.0,0.0213,1.8945,-0.0213,0.58425,0.811574,0
144,2.4,0.0,0.0227,1.8718,-0.0227,0.587785,0.809017,0
145,2.4167,0.0,0.0207,1.8511,-0.0207,0.59131,0.806445,0
146,2.4333,0.0,0.0214,1.8297,-0.0214,0.594823,0.803857,0
147,2.45,0.0,0.0224,1.8073,-0.0224,0.598325,0.801254,0
148,2.4667,0.0,0.0188,1.7885,-0.0188,0.601815,0.798636,0
149,2.4833,0.0,0.0195,1.769,-0.0195,0.605294,0.796002,0
150,2.5,0.0,0.0214,1.7476,-0.0214,0.608761,0.793353,0
151,2.5167,0.0,0.022,1.7256,-0.022,0.612217,0.79069,0
152,2.5333,0.0,0.0197,1.7059,-0.0197,0.615661,0.788011,0
153,2.55,0.0,0.0196,1.6863,-0.0196,0.619094,0.785317,0
154,2.5667,0.0,0.0243,1.662,-0.0243,0.622515,0.782608,0
155,2.5833,0.0,0.0188,1.6432,-0.0188,0.625923,0.779884,0
156,2.6,0.0,0.02,1.6232,-0.02,0.62932,0.777146,0
157,2.6167,0.0,0.0244,1.5988,-0.0244,0.632705,0.774393,0
158,2.6333,0.0,0.0274,1.5714,-0.0274,0.636078,0.771625,0
159,2.65,0.0,0.0215,1.5499,-0.0215,0.639439,0.768842,0
160,2.6667,0.0,0.0221,1.5278,-0.0221,0.642788,0.766044,0
161,2.6833,0.0,0.0221,1.5057,-0.0221,0.646124,0.763232,0
162,2.7,0.0,0.0216,1.4841,-0.0216,0.649448,0.760406,0
163,2.7167,0.0,0.021,1.4631,-0.021,0.65276,0.757565,0
164,2.7333,0.0,0.0194,1.4437,-0.0194,0.656059,0.75471,0
165,2.75,0.0,0.025,1.4187,-0.025,0.659346,0.75184,0
166,2.7667,0.0,0.0217,1.397,-0.0217,0.66262,0.748956,0
167,2.7833,0.0,0.0193,1.3777,-0.0193,0.665882,0.746057,0
168,2.8,0.0,0.0202,1.3575,-0.0202,0.669131,0.743145,0
169,2.8167,0.0,0.0211,1.3364,-0.0211,0.672367,0.740218,0
170,2.8333,0.0,0.0218,1.3146,-0.0218,0.67559,0.737277,0
171,2.85,0.0,0.0263,1.2883,-0.0263,0.678801,0.734323,0
172,2.8667,0.0,0.0217,1.2666,-0.0217,0.681998,0.731354,0
173,2.8833,0.0,0.0249,1.2417,-0.0249,0.685183,0.728371,0
174,2.9,0.0,0.02,1.2217,-0.02,0.688355,0.725374,0
175,2.9167,0.0,0.018,1.2037,-0.018,0.691513,0.722364,0
176,2.9333,0.0,0.0234,1.1803,-0.0234,0.694658,0.71934,0
177,2.95,0.0,0.0226,1.1577,-0.0226,0.69779,0.716302,0
178,2.9667,0.0,0.025,1.1327,-0.025,0.700909,0.71325,0
179,2.9833,0.0,0.0193,1.1134,-0.0193,0.704015,0.710185,0
180,3.0,0.0,0.0208,1.0926,-0.0208,0.707107,0.707107,0
181,3.0167,0.0,0.0211,1.0715,-0.0211,0.710185,0.704015,0
182,3.0333,0.0,0.0235,1.048,-0.0235,0.71325,0.700909,0
183,3.05,0.0,0.0229,1.0251,-0.0229,0.716302,0.69779,0
184,3.0667,0.0,0.0208,1.0043,-0.0208,0.71934,0.694658,0
185,3.0833,0.0,0.0186,0.9857,-0.0186,0.722364,0.691513,0
186,3.1,0.0,0.0209,0.9648,-0.0209,0.725374,0.688355,0
187,3.1167,0.0,0.0219,0.9429,-0.0219,0.728371,0.685183,0
188,3.1333,0.0,0.021,0.9219,-0.021,0.731354,0.681998,0
189,3.15,0.0,0.0255,0.8964,-0.0255,0.734323,0.678801,0
190,3.1667,0.0,0.0204,0.876,-0.0204,0.737277,0.67559,0
191,3.1833,0.0,0.0208,0.8552,-0.0208,0.740218,0.672367,0
192,3.2,0.0,0.018,0.8372,-0.018,0.743145,0.669131,0
193,3.2167,0.0,0.0217,0.8155,-0.0217,0.746057,0.665882,0
194,3.2333,0.0,0.0233,0.7922,-0.0233,0.748956,0.66262,0
195,3.25,0.0,0.0215,0.7707,-0.0215,0.75184,0.659346,0
196,3.2667,0.0,0.0232,0.7475,-0.0232,0.75471,0.656059,0
197,3.2833,0.0,0.0213,0.7262,-0.0213,0.757565,0.65276,0
198,3.3,0.0,0.0198,0.7064,-0.0198,0.760406,0.649448,0
199,3.3167,0.0,0.0215,0.6849,-0.0215,0.763232,0.646124,0
200,3.3333,0.0,0.0188,0.6661,-0.0188,0.766044,0.642788,0
201,3.35,0.0,0.0207,0.6454,-0.0207,0.768842,0.639439,0
202,3.3667,0.0,0.0188,0.6266,-0.0188,0.771625,0.636078,0
203,3.3833,0.0,0.0202,0.6064,-0.0202,0.774393,0.632705,0
204,3.4,0.0,0.024,0.5824,-0.024,0.777146,0.62932,0
205,3.4167,0.0,0.019,0.5634,-0.019,0.779884,0.625923,0
206,3.4333,0.0,0.0205,0.5429,-0.0205,0.782608,0.622515,0
207,3.45,0.0,0.025,0.5179,-0.025,0.785317,0.619094,0
208,3.4667,0.0,0.0243,0.4936,-0.0243,0.788011,0.615661,0
209,3.4833,0.0,0.0202,0.4734,-0.0202,0.79069,0.612217,0
210,3.5,0.0,0.0245,0.4489,-0.0245,0.793353,0.608761,0
211,3.5167,0.0,0.0165,0.4324,-0.0165,0.796002,0.605294,0
212,3.5333,0.0,0.021,0.4114,-0.021,0.798636,0.601815,0
213,3.55,0.0,0.0225,0.3889,-0.0225,0.801254,0.598325,0
214,3.5667,0.0,0.0235,0.3654,-0.0235,0.803857,0.594823,0
215,3.5833,0.0,0.0212,0.3442,-0.0212,0.806445,0.59131,0
216,3.6,0.0,0.0182,0.326,-0.0182,0.809017,0.587785,0
217,3.6167,0.0,0.0212,0.3048,-0.0212,0.811574,0.58425,0
218,3.6333,0.0,0.0206,0.2842,-0.0206,0.814116,0.580703,0
219,3.65,0.0,0.0199,0.2643,-0.0199,0.816642,0.577145,0
220,3.6667,0.0,0.0199,0.2444,-0.0199,0.819152,0.573576,0
221,3.6833,0.0,0.0222,0.2222,-0.0222,0.821647,0.569997,0
222,3.7,0.0,0.0216,0.2006,-0.0216,0.824126,0.566406,0
223,3.7167,0.0,0.0196,0.181,-0.0196,0.82659,0.562805,0
224,3.7333,0.0,0.0243,0.1567,-0.0243,0.829038,0.559193,0
225,3.75,0.0,0.0212,0.1355,-0.0212,0.83147,0.55557,0
226,3.7667,0.0,0.0199,0.1156,-0.0199,0.833886,0.551937,0
227,3.7833,0.0,0.0228,0.0928,-0.0228,0.836286,0.548293,0
228,3.8,0.0,0.0219,0.0709,-0.0219,0.838671,0.544639,0
229,3.8167,0.0,0.0195,0.0514,-0.0195,0.841039,0.540974,0
230,3.8333,0.0,0.0194,0.032,-0.0194,0.843391,0.5373,0
231,3.85,0.0,0.0249,0.0071,-0.0249,0.845728,0.533615,0
232,3.8667,0.0,0.0204,0.0,-0.0204,0.848048,0.529919,1
233,3.8833,0.0,0.0201,0.0,-0.0201,0.850352,0.526214,1
234,3.9,0.0,0.0187,0.0,-0.0187,0.85264,0.522499,1
235,3.9167,0.0,0.0196,0.0,-0.0196,0.854912,0.518773,1
236,3.9333,0.0,0.0173,0.0,-0.0173,0.857167,0.515038,1
237,3.95,0.0,0.0205,0.0,-0.0205,0.859406,0.511293,1
238,3.9667,0.0,0.0174,0.0,-0.0174,0.861629,0.507538,1
239,3.9833,0.0,0.0202,0.0,-0.0202,0.863836,0.503774,1
240,4.0,0.0,0.0248,0.0,-0.0248,0.866025,0.5,1
241,4.0167,0.0,0.0181,0.0,-0.0181,0.868199,0.496217,1
242,4.0333,0.0,0.0214,0.0,-0.0214,0.870356,0.492424,1
243,4.05,0.0,0.0226,0.0,-0.0226,0.872496,0.488621,1
244,4.0667,0.0,0.0231,0.0,-0.0231,0.87462,0.48481,1
245,4.0833,0.0,0.0236,0.0,-0.0236,0.876727,0.480989,1
246,4.1,0.0,0.0214,0.0,-0.0214,0.878817,0.477159,1
247,4.1167,0.0,0.0217,0.0,-0.0217,0.880891,0.47332,1
248,4.1333,0.0,0.0219,0.0,-0.0219,0.882948,0.469472,1
249,4.15,0.0,0.0227,0.0,-0.0227,0.884988,0.465615,1
250,4.1667,0.0,0.0222,0.0,-0.0222,0.887011,0.461749,1
251,4.1833,0.0,0.0202,0.0,-0.0202,0.889017,0.457874,1
252,4.2,0.0,0.0213,0.0,-0.0213,0.891007,0.45399,1
253,4.2167,0.0,0.0235,0.0,-0.0235,0.892979,0.450098,1
254,4.2333,0.0,0.0222,0.0,-0.0222,0.894934,0.446198,1
255,4.25,0.0,0.0202,0.0,-0.0202,0.896873,0.442289,1
256,4.2667,0.0,0.0238,0.0,-0.0238,0.898794,0.438371,1
257,4.2833,0.0,0.0214,0.0,-0.0214,0.900698,0.434445,1
258,4.3,0.0,0.0236,0.0,-0.0236,0.902585,0.430511,1
259,4.3167,0.0,0.0196,0.0,-0.0196,0.904455,0.426569,1
260,4.3333,0.0,0.0206,0.0,-0.0206,0.906308,0.422618,1
261,4.35,0.0,0.0218,0.0,-0.0218,0.908143,0.41866,1
262,4.3667,0.0,0.0231,0.0,-0.0231,0.909961,0.414693,1
263,4.3833,0.0,0.0188,0.0,-0.0188,0.911762,0.410719,1
264,4.4,0.0,0.0242,0.0,-0.0242,0.913545,0.406737,1
265,4.4167,0.0,0.0216,0.0,-0.0216,0.915311,0.402747,1
266,4.4333,0.0,0.0199,0.0,-0.0199,0.91706,0.398749,1
267,4.45,0.0,0.0234,0.0,-0.0234,0.918791,0.394744,1
268,4.4667,0.0,0.021,0.0,-0.021,0.920505,0.390731,1
269,4.4833,0.0,0.0195,0.0,-0.0195,0.922201,0.386711,1
270,4.5,0.0,0.0201,0.0,-0.0201,0.92388,0.382683,1
271,4.5167,0.0,0.0165,0.0,-0.0165,0.925541,0.378649,1
272,4.5333,0.0,0.0198,0.0,-0.0198,0.927184,0.374607,1
273,4.55,0.0,0.0193,0.0,-0.0193,0.92881,0.370557,1
274,4.5667,0.0,0.0238,0.0,-0.0238,0.930418,0.366501,1
275,4.5833,0.0,0.0205,0.0,-0.0205,0.932008,0.362438,1
276,4.6,0.0,0.0261,0.0,-0.0261,0.93358,0.358368,1
277,4.6167,0.0,0.0184,0.0,-0.0184,0.935135,0.354291,1
278,4.6333,0.0,0.0216,0.0,-0.0216,0.936672,0.350207,1
279,4.65,0.0,0.0222,0.0,-0.0222,0.938191,0.346117,1
280,4.6667,0.0,0.0206,0.0,-0.0206,0.939693,0.34202,1
281,4.6833,0.0,0.0235,0.0,-0.0235,0.941176,0.337917,1
282,4.7,0.0,0.0202,0.0,-0.0202,0.942641,0.333807,1
283,4.7167,0.0,0.0218,0.0,-0.0218,0.944089,0.329691,1
284,4.7333,0.0,0.0242,0.0,-0.0242,0.945519,0.325568,1
285,4.75,0.0,0.0206,0.0,-0.0206,0.94693,0.321439,1
286,4.7667,0.0,0.0244,0.0,-0.0244,0.948324,0.317305,1
287,4.7833,0.0,0.0211,0.0,-0.0211,0.949699,0.313164,1
288,4.8,0.0,0.0223,0.0,-0.0223,0.951057,0.309017,1
289,4.8167,0.0,0.0176,0.0,-0.0176,0.952396,0.304864,1
290,4.8333,0.0,0.0185,0.0,-0.0185,0.953717,0.300706,1
291,4.85,0.0,0.0187,0.0,-0.0187,0.95502,0.296542,1
292,4.8667,0.0,0.0237,0.0,-0.0237,0.956305,0.292372,1
293,4.8833,0.0,0.0221,0.0,-0.0221,0.957571,0.288196,1
294,4.9,0.0,0.0241,0.0,-0.0241,0.95882,0.284015,1
295,4.9167,0.0,0.0213,0.0,-0.0213,0.96005,0.279829,1
296,4.9333,0.0,0.019,0.0,-0.019,0.961262,0.275637,1
297,4.95,0.0,0.0183,0.0,-0.0183,0.962455,0.27144,1
298,4.9667,0.0,0.0241,0.0,-0.0241,0.96363,0.267238,1
299,4.9833,0.0,0.0202,0.0,-0.0202,0.964787,0.263031,1
300,5.0,0.0,0.0218,0.0,-0.0218,0.965926,0.258819,1
301,5.0167,0.0,0.0228,0.0,-0.0228,0.967046,0.254602,1
302,5.0333,0.0,0.0174,0.0,-0.0174,0.968148,0.25038,1
303,5.05,0.0,0.0174,0.0,-0.0174,0.969231,0.246153,1
304,5.0667,0.0,0.0165,0.0,-0.0165,0.970296,0.241922,1
305,5.0833,0.0,0.0241,0.0,-0.0241,0.971342,0.237686,1
306,5.1,0.0,0.0213,0.0,-0.0213,0.97237,0.233445,1
307,5.1167,0.0,0.0226,0.0,-0.0226,0.973379,0.2292,1
308,5.1333,0.0,0.0214,0.0,-0.0214,0.97437,0.224951,1
309,5.15,0.0,0.0221,0.0,-0.0221,0.975342,0.220697,1
310,5.1667,0.0,0.023,0.0,-0.023,0.976296,0.21644,1
311,5.1833,0.0,0.0224,0.0,-0.0224,0.977231,0.212178,1
312,5.2,0.0,0.0263,0.0,-0.0263,0.978148,0.207912,1
313,5.2167,0.0,0.0215,0.0,-0.0215,0.979045,0.203642,1
314,5.2333,0.0,0.0226,0.0,-0.0226,0.979925,0.199368,1
315,5.25,0.0,0.0226,0.0,-0.0226,0.980785,0.19509,1
316,5.2667,0.0,0.0201,0.0,-0.0201,0.981627,0.190809,1
317,5.2833,0.0,0.0209,0.0,-0.0209,0.98245,0.186524,1
318,5.3,0.0,0.0214,0.0,-0.0214,0.983255,0.182236,1
319,5.3167,0.0,0.0239,0.0,-0.0239,0.984041,0.177944,1
320,5.3333,0.0,0.0247,0.0,-0.0247,0.984808,0.173648,1
321,5.35,0.0,0.0199,0.0,-0.0199,0.985556,0.16935,1
322,5.3667,0.0,0.0239,0.0,-0.0239,0.986286,0.165048,1
323,5.3833,0.0,0.0238,0.0,-0.0238,0.986996,0.160743,1
324,5.4,0.0,0.0198,0.0,-0.0198,0.987688,0.156434,1
325,5.4167,0.0,0.0222,0.0,-0.0222,0.988362,0.152123,1
326,5.4333,0.0,0.0227,0.0,-0.0227,0.989016,0.147809,1
327,5.45,0.0,0.0223,0.0,-0.0223,0.989651,0.143493,1
328,5.4667,0.0,0.0228,0.0,-0.0228,0.990268,0.139173,1
329,5.4833,0.0,0.0201,0.0,-0.0201,0.990866,0.134851,1
330,5.5,0.0,0.024,0.0,-0.024,0.991445,0.130526,1
331,5.5167,0.0,0.0226,0.0,-0.0226,0.992005,0.126199,1
332,5.5333,0.0,0.0207,0.0,-0.0207,0.992546,0.121869,1
333,5.55,0.0,0.0239,0.0,-0.0239,0.993068,0.117537,1
334,5.5667,0.0,0.0216,0.0,-0.0216,0.993572,0.113203,1
335,5.5833,0.0,0.0215,0.0,-0.0215,0.994056,0.108867,1
336,5.6,0.0,0.0235,0.0,-0.0235,0.994522,0.104528,1
337,5.6167,0.0,0.0227,0.0,-0.0227,0.994969,0.100188,1
338,5.6333,0.0,0.021,0.0,-0.021,0.995396,0.095846,1
339,5.65,0.0,0.0171,0.0,-0.0171,0.995805,0.091502,1
340,5.6667,0.0,0.0227,0.0,-0.0227,0.996195,0.087156,1
341,5.6833,0.0,0.0185,0.0,-0.0185,0.996566,0.082808,1
342,5.7,0.0,0.0207,0.0,-0.0207,0.996917,0.078459,1
343,5.7167,0.0,0.0236,0.0,-0.0236,0.99725,0.074108,1
344,5.7333,0.0,0.0205,0.0,-0.0205,0.997564,0.069756,1
345,5.75,0.0,0.0237,0.0,-0.0237,0.997859,0.065403,1
346,5.7667,0.0,0.0238,0.0,-0.0238,0.998135,0.061049,1
347,5.7833,0.0,0.0205,0.0,-0.0205,0.998392,0.056693,1
348,5.8,0.0,0.0203,0.0,-0.0203,0.99863,0.052336,1
349,5.8167,0.0,0.021,0.0,-0.021,0.998848,0.047978,1
350,5.8333,0.0,0.0202,0.0,-0.0202,0.999048,0.043619,1
351,5.85,0.0,0.0196,0.0,-0.0196,0.999229,0.03926,1
352,5.8667,0.0,0.0215,0.0,-0.0215,0.999391,0.034899,1
353,5.8833,0.0,0.0238,0.0,-0.0238,0.999534,0.030539,1
354,5.9,0.0,0.0166,0.0,-0.0166,0.999657,0.026177,1
355,5.9167,0.0,0.0184,0.0,-0.0184,0.999762,0.021815,1
356,5.9333,0.0,0.0204,0.0,-0.0204,0.999848,0.017452,1
357,5.95,0.0,0.0212,0.0,-0.0212,0.999914,0.01309,1
358,5.9667,0.0,0.0242,0.0,-0.0242,0.999962,0.008727,1
359,5.9833,0.0,0.0197,0.0,-0.0197,0.99999,0.004363,1
360,6.0,0.0,0.0404,0.0,-0.0404,1.0,0.0,1
361,6.0167,0.001733,0.0424,0.0,-0.040667,0.99999,-0.004363,1
362,6.0333,0.001733,0.0409,0.0,-0.039167,0.999962,-0.008727,1
363,6.05,0.000867,0.0383,0.0,-0.037433,0.999914,-0.01309,1
